#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_S_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                        <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ORCRatePriorDistribution.c:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="38" id="ORCRates.c:HRTV_S_BEAST" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:HRTV_S_BEAST" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:HRTV_S_BEAST" name="distribution" x="@ORCsigma.c:HRTV_S_BEAST">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:HRTV_S_BEAST" name="distribution">
#            <parameter id="ORCucldMean.c:HRTV_S_BEAST" name="x" spec="beast.base.inference.parameter.RealParameter">0.0016226</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <alpha id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#        <prior id="Standard_TPM3_rates_prior.s:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM3rates.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_S_BEAST" name="distribution" x="@popSize.t:HRTV_S_BEAST">
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_S_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.769</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_S_BEAST" id="treeLikelihood.HRTV_S_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_S_BEAST">
#            <siteModel id="SiteModel.s:HRTV_S_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_S_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_S_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_S_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM3.s:HRTV_S_BEAST" rates="@TPM3rates.s:HRTV_S_BEAST" spec="substmodels.nucleotide.TPM3"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:HRTV_S_BEAST" id="OptimisedRelaxedClock.c:HRTV_S_BEAST" rates="@ORCRates.c:HRTV_S_BEAST" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HRTV_S_BEAST">
#                <LogNormal S="@ORCsigma.c:HRTV_S_BEAST" id="ORCLogNormalDistributionModel.c:HRTV_S_BEAST" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation	ORCucldMean	popSize	CoalescentConstant
0	-3509.3708735970513	-3439.595135495218	-69.77573810183299	-3439.595135495218	71.04003305763247	304.3479882386333	0.7992335908318279	0.061187491099352495	2.542065404531151	0.39674710436949123	0.061187491099352495	2.542065404531151	0.39674710436949123	0.13422249590381102	3.9765345688762223E-4	3.392160938964202E-9	0.1509191128842756	3.853589552815039E-4	35.92923533963212	-85.90546694014571
1000	-3460.2200382600727	-3427.763840324022	-32.456197936050486	-3427.763840324022	61.22557415751152	262.76584848384726	0.7992335908318279	0.14393710013025282	2.542065404531151	0.3139974953385909	0.14393710013025282	2.542065404531151	0.3139974953385909	0.06782790050086501	3.6406362334902493E-4	4.987031856085551E-10	0.060354499535801284	3.7242117162999646E-4	32.121336067582575	-83.36709883017524
2000	-3461.1990466985103	-3435.437697375132	-25.761349323378646	-3435.437697375132	63.5345583141089	255.69937631675214	0.7992335908318279	0.14393710013025282	2.542065404531151	0.3139974953385909	0.14393710013025282	2.542065404531151	0.3139974953385909	0.05158844156647341	3.7026474145471683E-4	3.6634855278938924E-10	0.05204015207370758	3.7053931300862376E-4	19.462536014757113	-83.09395958224192
3000	-3471.4005388680425	-3425.1780619802526	-46.22247688779017	-3425.1780619802526	44.21467532211897	231.66650585378304	0.7992335908318279	0.14393710013025282	2.542065404531151	0.3139974953385909	0.14393710013025282	2.542065404531151	0.3139974953385909	0.10002234059537862	4.144470452885582E-4	1.0129493161700902E-9	0.07816228943649293	4.1601639109811555E-4	45.00297709120094	-85.4505261159704
4000	-3496.0656299963803	-3435.662493332779	-60.40313666360139	-3435.662493332779	45.3444770440102	213.892416977385	0.7992335908318279	0.14393710013025282	2.542065404531151	0.3139974953385909	0.14393710013025282	2.542065404531151	0.3139974953385909	0.14971324355781096	4.3208217601966545E-4	3.8790365352129335E-9	0.14240082787834776	4.434855089012796E-4	20.437787395688936	-81.72813991089004
5000	-3498.570913946845	-3432.33473518859	-66.23617875825504	-3432.33473518859	46.13223154910185	209.86004573100934	0.7992335908318279	0.14393710013025282	2.542065404531151	0.3139974953385909	0.14393710013025282	2.542065404531151	0.3139974953385909	0.2073133966970806	4.42102644900182E-4	6.161882404461003E-9	0.17262986832372892	4.6108090230389235E-4	20.437787395688936	-80.02315507975202
6000	-3504.7836285425715	-3426.1480777544593	-78.63555078811198	-3426.1480777544593	61.89568292756651	254.25448669967955	0.7992335908318279	0.14393710013025282	2.542065404531151	0.3139974953385909	0.14393710013025282	2.542065404531151	0.3139974953385909	0.19411148583944482	3.5606487328147904E-4	8.769417706004757E-9	0.239208686411919	3.933062042193844E-4	27.462483518953213	-82.08203523033154
7000	-3514.323636612789	-3429.3521082990524	-84.9715283137366	-3429.3521082990524	54.613508288611435	248.7780670318171	0.7992335908318279	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.19164288016563294	4.0270348353773337E-4	1.043013294480557E-8	0.24631329900036386	4.0748062938828834E-4	36.20045581292192	-84.1511603552161
8000	-3515.4562279186302	-3435.755314964047	-79.70091295458303	-3435.755314964047	74.93716431020158	285.7660133751964	0.7992335908318279	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.24824861760493927	3.6123095664120715E-4	7.220555903944729E-9	0.22987938294039137	3.7949047978079947E-4	32.756995620824476	-84.00034423472968
9000	-3521.1832848571066	-3429.4271945985065	-91.75609025859995	-3429.4271945985065	60.090412279261436	262.4926292138203	0.7992335908318279	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.32793899004316535	3.818896599481122E-4	1.538702118436935E-8	0.3182134849750354	3.923640487230843E-4	25.61652163145769	-84.2091562570328
10000	-3518.1732771034294	-3430.053568094834	-88.11970900859544	-3430.053568094834	90.58923188377213	356.81354723100327	0.7992335908318279	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.22777303935649365	3.099463448128259E-4	5.240530693693313E-9	0.22769206917782453	3.0252736539795557E-4	42.88682543997386	-88.38879374107196
11000	-3528.84269339636	-3431.094893000426	-97.74780039593428	-3431.094893000426	58.28629629384507	260.18751120508557	0.7992335908318279	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.09016383296428176	2.6273865584184692	0.28244960861724333	0.3422010799827461	4.1292207491453267E-4	1.904693609584611E-8	0.31847204080553965	4.126593505831076E-4	35.11909468557574	-85.06173953406127
12000	-3503.464944308369	-3433.4426802189155	-70.02226408945333	-3433.4426802189155	60.39647479640053	269.5235906054895	0.7992335908318279	0.04257863847740722	2.6749717529053436	0.28244960861724333	0.04257863847740722	2.6749717529053436	0.28244960861724333	0.1681239548817215	4.2380278599073455E-4	4.622326748928691E-9	0.1645436299986506	4.117558741434333E-4	27.34834987805615	-85.38773037949316
13000	-3537.1845457898826	-3430.3056514737727	-106.8788943161098	-3430.3056514737727	49.637073646770034	228.3184901808214	0.7992335908318279	0.04257863847740722	2.6749717529053436	0.28244960861724333	0.04257863847740722	2.6749717529053436	0.28244960861724333	0.4912366537204893	3.8306726016911906E-4	3.4506145421499696E-8	0.4867646051522285	3.7871430747251294E-4	17.42154310816418	-85.61465324256906
14000	-3542.3421116379322	-3430.9924592470197	-111.34965239091257	-3430.9924592470197	51.95494560212899	219.10383548714455	0.7992335908318279	0.04257863847740722	2.6749717529053436	0.28244960861724333	0.04257863847740722	2.6749717529053436	0.28244960861724333	0.551073700110067	4.652755114216492E-4	6.780878352315848E-8	0.5282529839522222	4.657220592936854E-4	22.237371768320457	-81.74267188707057
15000	-3504.369602043019	-3428.677027090632	-75.69257495238702	-3428.677027090632	50.15047679843876	214.63161378186638	0.7992335908318279	0.04257863847740722	2.6749717529053436	0.28244960861724333	0.04257863847740722	2.6749717529053436	0.28244960861724333	0.1942377703278692	4.7338809595578026E-4	1.0564184477243431E-8	0.21833239238610191	4.624817967801576E-4	38.04955274381363	-81.82539037053563
16000	-3503.065498686206	-3437.5237767577028	-65.54172192850312	-3437.5237767577028	47.11613994353661	193.00857476224897	0.7992335908318279	0.04257863847740722	2.5616606296716924	0.39576073185089444	0.04257863847740722	2.5616606296716924	0.39576073185089444	0.2140708274241134	5.463454997687812E-4	1.0124276294123757E-8	0.18235781483559507	5.76902641061901E-4	20.97536856648746	-77.47229675001938
