#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_M_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-056F_T_M_2023=2023,HRTV-100_T_M_2022=2022,HRTV-187_T_M_2022=2022,HRTV-23_T_M_2019=2019,HRTV-26_T_M_2019=2019,HRTV-404_T_M_2021=2021,HRTV-432R_T_M_2023=2023,HRTV-504_T_M_2019=2019,HRTV-642T_T_M_2023=2023,JX005845_H_M_MO_2009=2009,KJ740147_H_M_TN_2013=2013,MZ440343_T_M_NY_2018=2018,MZ440346_T_M_NY_2018=2018,NC_024494_H_M_MO_2009=2009,OQ688982.1_T_M_MO_2012=2012,OQ688985.1_T_M_KS_2015=2015,OQ688988.1_T_M_MO_2012=2012,OQ688992.1_H_M_OK_2017=2017,OQ688997.1_H_M_KY_2017=2017,OQ689000.1_H_M_MO_2017=2017">
#                        <taxa id="TaxonSet.HRTV_M_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_M_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="Standard_TPM2uf_frequencies_prior.s:HRTV_M_BEAST" name="distribution">
#            <parameter dimension="4" id="TPM2uffreqParameter.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.3" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="Standard_TPM2uf_rates_prior.s:HRTV_M_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM2ufrates.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.2" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="ClockPrior.c:HRTV_M_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.0028166</parameter>
#            <LogNormal id="LogNormalDistributionModel.4" name="distr">
#                <parameter estimate="false" id="RealParameter.17" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.18" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="GammaShapePrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="gammaShape.s:HRTV_M_BEAST" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">0.269</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_M_BEAST" name="distribution" x="@popSize.t:HRTV_M_BEAST">
#            <LogNormal id="LogNormalDistributionModel.5" name="distr">
#                <parameter estimate="false" id="RealParameter.19" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.20" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_M_BEAST" id="treeLikelihood.HRTV_M_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_M_BEAST">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HRTV_M_BEAST" shape="@gammaShape.s:HRTV_M_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_M_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HRTV_M_BEAST" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Standard_TPM2uf.s:HRTV_M_BEAST" rates="@TPM2ufrates.s:HRTV_M_BEAST" spec="substmodels.nucleotide.TPM2uf">
#                    <frequencies frequencies="@TPM2uffreqParameter.s:HRTV_M_BEAST" id="TPM2ufFreqs.s:HRTV_M_BEAST" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_M_BEAST" id="StrictClock.c:HRTV_M_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	popSize	CoalescentConstant	clockRate
0	-6488.182153984995	-6388.543161963761	-99.63899202123369	-6388.543161963761	60.95442506896785	234.44014715313926	0.28522550136872726	0.24291976613062594	0.20926685095285433	0.2811062009427439	0.2667071819737778	0.37391988292825407	2.4405824859708884	0.37391988292825407	0.1854976311008716	2.4405824859708884	0.1854976311008716	21.980230517666403	-79.55139398754781	5.663444314195411E-4
1000	-6477.756259616618	-6369.676861662358	-108.0793979542602	-6369.676861662358	73.50167706078227	291.1235135392256	0.28522550136872726	0.24291976613062594	0.20926685095285433	0.2811062009427439	0.2667071819737778	0.37391988292825407	2.4405824859708884	0.37391988292825407	0.1854976311008716	2.4405824859708884	0.1854976311008716	31.009393017259907	-84.59523889035765	3.251362604473478E-4
2000	-6484.252886928452	-6382.088717421853	-102.16416950659874	-6382.088717421853	56.63470878817675	219.05843263982663	0.28522550136872726	0.24291976613062594	0.20926685095285433	0.2811062009427439	0.2667071819737778	0.37391988292825407	2.4405824859708884	0.37391988292825407	0.1854976311008716	2.4405824859708884	0.1854976311008716	30.43657786596799	-79.7610904805714	4.049163418139991E-4
3000	-6472.067314103168	-6371.671421244024	-100.39589285914485	-6371.671421244024	59.66377296093413	222.3034183536891	0.28522550136872726	0.24291976613062594	0.20926685095285433	0.2811062009427439	0.2667071819737778	0.37391988292825407	2.4965961831562624	0.37391988292825407	0.12948393391549784	2.4965961831562624	0.12948393391549784	20.333169279467313	-79.49670407883578	4.5422542143667234E-4
4000	-6456.5204169643885	-6356.9773799404065	-99.54303702398225	-6356.9773799404065	66.35044385300192	230.9385383506172	0.28522550136872726	0.24291976613062594	0.20926685095285433	0.2955614650306183	0.2522519178859034	0.37391988292825407	2.4965961831562624	0.37391988292825407	0.12948393391549784	2.4965961831562624	0.12948393391549784	19.829296399779878	-78.80244623714458	4.644406062235061E-4
5000	-6482.952854935971	-6370.829624006125	-112.12323092984593	-6370.829624006125	71.13773470999615	289.038433758507	0.28522550136872726	0.25246422165811955	0.20926685095285433	0.2955614650306183	0.2427074623584098	0.37391988292825407	2.54670087663152	0.37391988292825407	0.0793792404402403	2.54670087663152	0.0793792404402403	22.426797272107535	-89.54931585833978	3.330651674960048E-4
6000	-6448.196664373439	-6339.901418064658	-108.2952463087802	-6339.901418064658	92.18507696152724	320.75209385399444	0.1797431106878772	0.26249976908806527	0.2061951007470658	0.2885976678064611	0.2427074623584098	0.2794768595692498	2.54670087663152	0.2794768595692498	0.1738222637992446	2.54670087663152	0.1738222637992446	27.481140066035934	-85.15396490563498	3.2062090412072916E-4
7000	-6475.474092378003	-6361.448742761068	-114.025349616934	-6361.448742761068	68.0242641342574	301.85818062458156	0.3473076221101011	0.26249976908806527	0.2061951007470658	0.2885976678064611	0.2427074623584098	0.3375262544076853	2.488651481793084	0.3375262544076853	0.1738222637992446	2.488651481793084	0.1738222637992446	47.88546770593408	-88.97740742050337	3.035555914403035E-4
8000	-6463.559814650532	-6352.833239726687	-110.72657492384482	-6352.833239726687	83.50349159304713	319.6428011817309	0.3473076221101011	0.26249976908806527	0.2061951007470658	0.2713795209008729	0.259925609263998	0.3375262544076853	2.488651481793084	0.3375262544076853	0.1738222637992446	2.488651481793084	0.1738222637992446	26.608260683163646	-87.74821799651603	3.379183474583153E-4
9000	-6476.361095947738	-6374.955692713972	-101.40540323376592	-6374.955692713972	60.95320629739313	236.10546918435253	0.5379745758756266	0.28650632656051483	0.2061951007470658	0.25714945245235243	0.2501491202400689	0.43227634707469487	2.488651481793084	0.43227634707469487	0.07907217113223503	2.488651481793084	0.07907217113223503	24.832180022463543	-80.53856775308279	5.369749384141216E-4
10000	-6460.952851771191	-6353.599113290284	-107.35373848090687	-6353.599113290284	94.85564682776445	321.79655411648275	0.5379745758756266	0.28650632656051483	0.2061951007470658	0.26976192880409866	0.23753664388832266	0.43227634707469487	2.488651481793084	0.43227634707469487	0.07907217113223503	2.488651481793084	0.07907217113223503	28.123947469920967	-83.71687669318086	3.1532696809158286E-4
11000	-6462.774195353853	-6355.889219680551	-106.88497567330221	-6355.889219680551	77.63800163154664	285.6136263250189	0.5379745758756266	0.28650632656051483	0.2061951007470658	0.26976192880409866	0.23753664388832266	0.43227634707469487	2.4062889356354518	0.43227634707469487	0.1614347172898674	2.4062889356354518	0.1614347172898674	26.805228770902687	-83.68404407155752	3.369430496373668E-4
12000	-6461.503353347941	-6356.873981326057	-104.6293720218833	-6356.873981326057	75.47874867351774	273.72837690614676	0.5379745758756266	0.28650632656051483	0.2061951007470658	0.26976192880409866	0.23753664388832266	0.43227634707469487	2.4062889356354518	0.43227634707469487	0.1614347172898674	2.4062889356354518	0.1614347172898674	22.074684471261058	-82.46758121023338	3.804213732938771E-4
13000	-6471.930904394595	-6359.48269376513	-112.44821062946507	-6359.48269376513	105.33431643787694	371.1313265155374	0.5379745758756266	0.28650632656051483	0.2061951007470658	0.26976192880409866	0.23753664388832266	0.3102423656572251	2.484596928184235	0.3102423656572251	0.20516070615855375	2.484596928184235	0.20516070615855375	29.835681170915482	-87.93355453974759	2.712883023905653E-4
14000	-6481.086654882119	-6374.550578919372	-106.53607596274614	-6374.550578919372	80.12893344126668	285.34069261783725	0.4304219493859107	0.29102776509218753	0.2061951007470658	0.26976192880409866	0.23301520535664996	0.3102423656572251	2.484596928184235	0.3102423656572251	0.20516070615855375	2.484596928184235	0.20516070615855375	32.271116742660496	-82.94634362402235	3.349703715483496E-4
15000	-6473.857769457799	-6368.650448139275	-105.20732131852371	-6368.650448139275	107.88550607370814	332.1869762998004	0.44144602251841786	0.2779647405007386	0.2061951007470658	0.2828249533955476	0.23301520535664996	0.3102423656572251	2.484596928184235	0.3102423656572251	0.20516070615855375	2.484596928184235	0.20516070615855375	21.47412196372377	-82.69039954611068	3.409843461673117E-4
16000	-6471.079105566531	-6367.384157418247	-103.69494814828411	-6367.384157418247	54.4069735105852	232.2160234635128	0.44144602251841786	0.2779647405007386	0.2061951007470658	0.2828249533955476	0.23301520535664996	0.2666791479453446	2.528160145896116	0.2666791479453446	0.20516070615855375	2.528160145896116	0.20516070615855375	22.013328663872468	-82.28533197808449	4.3761498055482415E-4
